index,game,speaker,referent,referent_id,min_cluster_size,cluster_label
1528,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#009069,18,6,1
1692,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#a265a6,34,6,3
1759,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#6976be,30,6,3
1761,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#008c8e,22,6,-1
1801,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#817f00,11,6,2
1816,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#c55286,37,6,-1
1833,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#00907c,20,6,1
1914,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#009072,19,6,1
1956,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#b45aa4,35,6,3
19,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#d9445d,0,7,-1
39,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#dc4800,3,7,-1
47,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#da4836,2,7,-1
55,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#927900,9,7,0
101,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#7e71ba,31,7,-1
154,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#8c6db5,32,7,-1
353,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#da464a,1,7,-1
390,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#ae6c00,6,7,0
431,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#009246,16,7,1
432,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#d4467b,38,7,-1
438,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#0081cd,28,7,1
455,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#337dce,29,7,1
489,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#a67100,7,7,0
609,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#0089a0,24,7,1
648,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#768201,12,7,0
706,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#ca5a00,4,7,0
731,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#bb6400,5,7,0
826,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#00905f,17,7,-1
853,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#0087a8,25,7,1
889,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#0785ac,26,7,1
956,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#009018,15,7,-1
988,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#d7456b,39,7,-1
998,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#4a8a0b,14,7,-1
1007,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#0084bc,27,7,-1
1037,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#9a760e,8,7,0
1049,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#bd5697,36,7,-1
1055,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#008b98,23,7,1
1133,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#9769ae,33,7,0
1212,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#008c86,21,7,1
1265,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#698518,13,7,1
1475,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#8a7c00,10,7,0
1528,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#009069,18,7,1
1692,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#a265a6,34,7,-1
1759,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#6976be,30,7,-1
1761,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#008c8e,22,7,-1
1801,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#817f00,11,7,0
1816,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#c55286,37,7,-1
1833,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#00907c,20,7,1
1914,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#009072,19,7,1
1956,6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#b45aa4,35,7,-1
36,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0089a0,24,2,2
122,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009069,18,2,4
168,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#4a8a0b,14,2,4
184,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0785ac,26,2,2
195,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#927900,9,2,1
205,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0087a8,25,2,2
355,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#da464a,1,2,0
391,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#c55286,37,2,0
515,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#768201,12,2,1
569,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9769ae,33,2,3
723,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#698518,13,2,1
811,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008b98,23,2,2
983,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#00907c,20,2,2
1041,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#6976be,30,2,-1
1052,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8c6db5,32,2,3
1092,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#337dce,29,2,2
1143,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0084bc,27,2,2
1148,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bd5697,36,2,-1
1171,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0081cd,28,2,2
1175,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8a7c00,10,2,1
1251,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#ae6c00,6,2,1
1314,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#a67100,7,2,-1
1330,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#dc4800,3,2,-1
1374,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9a760e,8,2,-1
1407,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#7e71ba,31,2,3
1498,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#a265a6,34,2,-1
1605,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d7456b,39,2,0
1676,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d4467b,38,2,-1
1746,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bb6400,5,2,0
1763,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008c86,21,2,2
1768,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#00905f,17,2,1
1807,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#da4836,2,2,0
1811,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009018,15,2,4
1821,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008c8e,22,2,2
1829,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#817f00,11,2,1
1834,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009246,16,2,1
1856,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#ca5a00,4,2,4
1909,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009072,19,2,1
1963,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d9445d,0,2,-1
1983,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#b45aa4,35,2,3
36,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0089a0,24,3,2
122,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009069,18,3,4
168,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#4a8a0b,14,3,4
184,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0785ac,26,3,2
195,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#927900,9,3,1
205,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0087a8,25,3,2
355,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#da464a,1,3,0
391,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#c55286,37,3,0
515,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#768201,12,3,1
569,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9769ae,33,3,3
723,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#698518,13,3,1
811,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008b98,23,3,2
983,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#00907c,20,3,2
1041,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#6976be,30,3,-1
1052,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8c6db5,32,3,3
1092,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#337dce,29,3,2
1143,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0084bc,27,3,2
1148,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bd5697,36,3,-1
1171,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0081cd,28,3,2
1175,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8a7c00,10,3,1
1251,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#ae6c00,6,3,1
1314,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#a67100,7,3,-1
1330,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#dc4800,3,3,-1
1374,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9a760e,8,3,-1
1407,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#7e71ba,31,3,3
1498,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#a265a6,34,3,-1
1605,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d7456b,39,3,0
1676,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d4467b,38,3,-1
1746,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bb6400,5,3,0
1763,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008c86,21,3,2
1768,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#00905f,17,3,1
1807,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#da4836,2,3,0
1811,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009018,15,3,4
1821,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008c8e,22,3,2
1829,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#817f00,11,3,1
1834,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009246,16,3,1
1856,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#ca5a00,4,3,4
1909,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009072,19,3,1
1963,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d9445d,0,3,-1
1983,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#b45aa4,35,3,3
36,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0089a0,24,4,2
122,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009069,18,4,3
168,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#4a8a0b,14,4,3
184,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0785ac,26,4,2
195,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#927900,9,4,1
205,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0087a8,25,4,2
355,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#da464a,1,4,0
391,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#c55286,37,4,0
515,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#768201,12,4,1
569,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9769ae,33,4,3
723,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#698518,13,4,1
811,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008b98,23,4,2
983,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#00907c,20,4,2
1041,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#6976be,30,4,3
1052,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8c6db5,32,4,3
1092,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#337dce,29,4,2
1143,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0084bc,27,4,2
1148,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bd5697,36,4,-1
1171,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0081cd,28,4,2
1175,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8a7c00,10,4,1
1251,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#ae6c00,6,4,1
1314,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#a67100,7,4,-1
1330,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#dc4800,3,4,-1
1374,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9a760e,8,4,3
1407,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#7e71ba,31,4,3
1498,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#a265a6,34,4,3
1605,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d7456b,39,4,0
1676,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d4467b,38,4,-1
1746,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bb6400,5,4,0
1763,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008c86,21,4,2
1768,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#00905f,17,4,1
1807,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#da4836,2,4,0
1811,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009018,15,4,3
1821,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008c8e,22,4,2
1829,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#817f00,11,4,1
1834,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009246,16,4,1
1856,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#ca5a00,4,4,3
1909,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009072,19,4,1
1963,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d9445d,0,4,3
1983,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#b45aa4,35,4,3
36,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0089a0,24,5,1
122,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009069,18,5,2
168,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#4a8a0b,14,5,2
184,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0785ac,26,5,1
195,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#927900,9,5,0
205,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0087a8,25,5,1
355,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#da464a,1,5,-1
391,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#c55286,37,5,-1
515,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#768201,12,5,0
569,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9769ae,33,5,2
723,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#698518,13,5,0
811,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008b98,23,5,1
983,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#00907c,20,5,1
1041,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#6976be,30,5,2
1052,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8c6db5,32,5,2
1092,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#337dce,29,5,1
1143,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0084bc,27,5,1
1148,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bd5697,36,5,-1
1171,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0081cd,28,5,1
1175,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8a7c00,10,5,0
1251,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#ae6c00,6,5,0
1314,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#a67100,7,5,-1
1330,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#dc4800,3,5,-1
1374,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9a760e,8,5,2
1407,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#7e71ba,31,5,2
1498,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#a265a6,34,5,2
1605,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d7456b,39,5,-1
1676,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d4467b,38,5,-1
1746,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bb6400,5,5,-1
1763,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008c86,21,5,1
1768,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#00905f,17,5,0
1807,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#da4836,2,5,-1
1811,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009018,15,5,2
1821,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008c8e,22,5,1
1829,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#817f00,11,5,0
1834,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009246,16,5,0
1856,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#ca5a00,4,5,2
1909,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009072,19,5,0
1963,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d9445d,0,5,-1
1983,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#b45aa4,35,5,2
36,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0089a0,24,6,1
122,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#009069,18,6,2
168,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#4a8a0b,14,6,2
184,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0785ac,26,6,1
195,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#927900,9,6,0
205,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0087a8,25,6,1
355,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#da464a,1,6,-1
391,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#c55286,37,6,-1
515,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#768201,12,6,0
569,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9769ae,33,6,2
723,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#698518,13,6,0
811,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#008b98,23,6,1
983,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#00907c,20,6,1
1041,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#6976be,30,6,2
1052,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8c6db5,32,6,2
1092,3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#337dce,29,6,1
